Time,User_ID,Tweet,like_count,reply_count,retweet_count,language
2022-03-07 20:00:31+00:00,86141342,Americans paid a combined $561 million in late payment fees to electrical utilities in 2019. But how much you pay depends on where you live. https://t.co/TiQqfR24ox,15,3,4,en
2022-03-07 20:21:30+00:00,86141342,"EXCLUSIVE: Ukrainian Pres. Zelenskyy to @DavidMuir on his plea to Pres. Biden and the west for fighter jets: ""I'm sure that the president can do more. I'm sure he can. And I would like to believe that—that he's capable of doing that."" https://t.co/kSWWpEcrxz https://t.co/5Cz5sI2t8I",110,17,40,en
2022-03-07 20:51:35+00:00,86141342,A man charged with killing 18 women in the Dallas area said in a newspaper interview he is innocent and will be acquitted. https://t.co/f8re9Fcyyg,12,4,9,en
2022-03-07 21:22:32+00:00,86141342,"Denmark will hold a referendum in June, spooked by Russia’s invasion of Ukraine, on whether to join the EU's defense pact and scrap the Nordic country’s 30-year-old opt-out from the bloc’s common security and defense policies. https://t.co/9XVjYX8GN1",42,2,17,en
2022-03-07 21:45:12+00:00,86141342,"A now-viral photo shows a line of strollers waiting for Ukrainian moms, left by Polish mothers at a train station at the border. https://t.co/GTG92whExt https://t.co/SbRXDz0W7a",121,4,22,en
2022-03-07 22:15:36+00:00,86141342,Utah Gov. Spencer Cox said that he plans to veto legislation that would ban transgender student-athletes from competing in girls sports. https://t.co/vuHCDMoZTc,32,7,10,en
2022-03-07 22:30:50+00:00,86141342,"DEVELOPING: Multiple people shot outside high school in Des Moines, Iowa, police say. https://t.co/mps1tHryhI",29,6,27,en
2022-03-07 22:55:06+00:00,86141342,"With more than 1.7 million refugees already escaping Ukraine and pouring into neighboring countries, @MattGutmanABC reports from a state-run orphanage in Lviv, Ukraine where dozens of children have sought refuge from war-torn cities. More tonight. https://t.co/XWf5X0E4wf https://t.co/KxGyfoghEh",105,16,38,en
2022-03-07 23:02:35+00:00,86141342,"Blinken even appealed to Putin's family history, comparing the Kremlin's siege of Ukrainian cities to Nazi Germany's siege of Russian cities during World War II, which killed Putin's one-year-old brother Viktor. https://t.co/xCqbXTaR4Z",60,13,25,en
2022-03-07 23:25:13+00:00,86141342,#WorldNewsTonight with @DavidMuir starts in FIVE minutes. RT if you're watching! https://t.co/64tV4igXYc,82,17,26,en
2022-03-07 23:53:59+00:00,86141342,China’s exports rose by double digits in January and February before Russia’s attack on Ukraine roiled the global economy. https://t.co/XtNIKE6VSo,10,5,8,en
2022-03-08 00:25:34+00:00,86141342,"The national average price of $4.06 for a gallon of gas is up 45 cents from just a week ago, AAA says.

Here's why they're set to soar even higher: https://t.co/9WdyWuZGPH",21,11,14,en
2022-03-08 00:37:36+00:00,86141342,"UKRAINIANS UNDER ATTACK: As tens of thousands of people across Ukraine are being driven from their homes, civilians have come under intense Russian fire. @IanPannell reports from Kyiv as negotiators met for a third round of cease-fire talks. https://t.co/XWf5X0E4wf https://t.co/P4vteD3mVH",58,15,28,en
2022-03-08 01:30:00+00:00,86141342,BATTLE FOR UKRAINE: A U.S. official says that Ukrainian President Zelenskyy wants fighter jets to counter Russian attacks. @MarthaRaddatz has more. https://t.co/XWf5X0VFnN https://t.co/IDjhChSaXE,71,12,18,en
2022-03-08 02:23:35+00:00,86141342,"RAISING THE PRESSURE: @CeciliaVega reports from the White House with more on the response to Ukrainian President Zelenskyy's claim that President Biden ""can do more” to help. https://t.co/XWf5X0E4wf https://t.co/uA20LDmFj1",29,8,13,en
2022-03-08 02:45:00+00:00,86141342,"ONE-ON-ONE WITH PRESIDENT ZELENSKYY: In an @ABC News exclusive, @DavidMuir spoke to Ukrainian Pres. Zelenskyy, who said that Kyiv, other cities are ""being bombarded,"" demands a no-fly over Ukraine to ""preserve lives"" and vows to stay until the end. (1/2) https://t.co/kSWWpEcrxz https://t.co/bYr28PT6OQ",92,9,38,en
2022-03-08 02:46:00+00:00,86141342,"ONE-ON-ONE WITH PRESIDENT ZELENSKYY: In an @ABC News exclusive, @DavidMuir spoke to Ukrainian Pres. Zelenskyy who issued an urgent message to the American people, saying ""support"" our ""fight"" for freedom. (2/2) https://t.co/kSWWpEcrxz https://t.co/FH2k3ffeRG",197,41,70,en
2022-03-08 03:30:00+00:00,86141342,"OVER 1.7 MILLION REFUGEES: @MattGutmanABC reports from Lviv at a state-run orphanage where dozens of orphans from besieged cities are located—as more than 1.7 million refugees are now escaping Ukraine, including half of those being children. https://t.co/XWf5X0E4wf https://t.co/gfjjJA5Hv5",44,3,26,en
2022-03-08 14:16:20+00:00,86141342,"Pres. Biden will announce the U.S. will ban imports of Russian oil, source tells @ABC News. https://t.co/RIRutr37IN",55,9,16,en
2022-03-08 14:38:38+00:00,86141342,"Florida becomes first state advising against giving COVID-19 vaccine to healthy children, despite CDC recommendation. https://t.co/bKPDp3642E",28,17,12,en
2022-03-08 15:08:56+00:00,86141342,"""Climate is like war: If we don’t handle it, people are going to die and they’re going to be suffering,"" former California Gov. Jerry Brown says. https://t.co/zZ0rRELqt9",40,8,12,en
2022-03-08 15:39:54+00:00,86141342,Ukraine Emergency Services released footage showing a fire at an oil depot in the city of Zhytomyr after a reported strike on Monday. https://t.co/QuuD9da1WE https://t.co/3PaVKWIqFe,17,5,15,en
2022-03-08 15:50:22+00:00,86141342,NEW: Attorneys for Prince Andrew and his accuser Virginia Giuffre file notice informing the court the parties have officially settled the case. https://t.co/xMxbIgWosx,20,14,4,en
2022-03-08 16:11:24+00:00,86141342,"More than 2 million people have fled Ukraine to neighboring countries since Russian forces invaded the eastern European country on Feb. 24, according to the UNHCR. 

Here's where they're going: https://t.co/JRlphKB8h0 https://t.co/ubrXkbrgot",19,6,16,en
2022-03-08 16:31:43+00:00,86141342,"BREAKING: Pres. Biden announces U.S. ban on Russian oil imports.

""Today I'm announcing the United States is targeting the main artery of Russia's economy...The American people will deal another powerful blow to Putin's war machine."" https://t.co/YOH5mHunRi https://t.co/fVgDAzv2vt",86,13,30,en
2022-03-08 16:37:30+00:00,86141342,"Pres. Biden on ban of Russian oil imports: ""I said defending freedom is going to cost. It's going to cost us, as well...Republicans and Democrats alike understand that. Republicans and Democrats alike have been clear that we must do this."" https://t.co/YOH5mHunRi https://t.co/bGaYYTmOlS",49,13,15,en
2022-03-08 16:41:06+00:00,86141342,"Energy giant Shell says that it will stop buying Russian oil and natural gas and shut down its service stations, aviation fuels and other operations in the country. https://t.co/lWB7nOYWz8",31,6,12,en
2022-03-08 16:42:51+00:00,86141342,"""One ruble is now worth less than one American penny.""

Pres. Biden says sanctions have caused Russian economy ""to, quite frankly, crater.""  https://t.co/YOH5mHunRi https://t.co/o4gIFzvuXn",38,3,10,en
2022-03-08 16:45:01+00:00,86141342,"Pres. Biden warns gas prices will rise further as a result of ban on Russian oil imports: ""I'm going to do everything I can to minimize Putin's price hike here at home."" https://t.co/YOH5mHunRi https://t.co/JOArDHg0x2",42,8,15,en
2022-03-08 17:15:35+00:00,86141342,"📸: Ukrainian soldiers help elderly women to cross a destroyed bridge as they evacuate the city of Irpin. 

More than 2 million people have fled Ukraine since Russia launched its full-scale invasion less than two weeks ago, the U.N. says. https://t.co/BleaE4JWYw https://t.co/CJYjXAZ0B7",48,2,19,en
2022-03-08 17:16:09+00:00,86141342,"BREAKING: Florida Senate passes the controversial ""Don't Say Gay"" Bill by a vote of 22-17. If signed by Gov. DeSantis, the law becomes effective July 1. https://t.co/QHZgALHbBF",21,23,10,en
2022-03-08 18:10:10+00:00,86141342,"Russia's invasion of Ukraine has brought up deep divisions in the Middle East, where Moscow has made itself a key player in recent years. https://t.co/YFHVnhyCFd",25,3,6,en
2022-03-08 18:12:18+00:00,86141342,"""We do not want to lose what we have, what is ours, our country, Ukraine,"" Ukrainian Pres. Zelensky tells House of Commons through a translator, ""just the same way as you once didn't want to lose your country when Nazis starting to fight your country."" https://t.co/PCGoIsmztB https://t.co/mwI9aPWzOf",75,3,24,en
2022-03-08 18:20:07+00:00,86141342,"Ukrainian Pres. Zelenskyy addresses House of Commons, telling them his country has faced the Shakespearean question of ""to be or not be.""

""I can give you a definitive answer: it's definitely yes—to be.""

https://t.co/g361MKjye1 https://t.co/QMyIThZaJt",109,5,23,en
2022-03-08 18:47:13+00:00,86141342,These effects were subtle and it's possible many of the people who experience them will heal on their own without medical intervention. But these findings could help explain the cognitive decline experienced by some COVID-19 survivors. https://t.co/3Ss7fQ4CiM,15,5,13,en
2022-03-08 18:58:25+00:00,86141342,"BREAKING: Texas man found guilty on all charges for his role in disrupting the certification of 2020 presidential election.

He was the first to stand trial in the prosecution of those who stormed the U.S. Capitol on Jan. 6. https://t.co/NGY4y6pKOL",71,12,24,en
2022-03-08 19:28:39+00:00,86141342,"Ukrainian Pres. Zelenskyy has earned admiration and respect across a spectrum of leaders in the kind of way most American politicians would envy these days.

Now he's making a direct appeal to the American people. https://t.co/eK9wd0Qqh6",88,5,22,en
2022-03-08 20:01:12+00:00,86141342,Police chief in South Florida fired after only about six months on the job following investigation into several discrimination complaints. https://t.co/isQ9r8cxoa,16,3,6,en
2022-03-08 20:29:28+00:00,86141342,"How far Russian Pres. Vladimir Putin will go, how much longer Ukrainian forces can hold out and what exactly it would take to end the conflict are key questions in the war. https://t.co/H1Yli6XfBc",19,4,8,en
2022-03-08 21:00:50+00:00,86141342,"The Emmett Till Anti-lynching Act, which would make lynching a hate crime under federal law, now heads to President Biden's desk after the Senate unanimously passed the bill on Monday.

Congress failed to pass anti-lynching legislation over 200 times. https://t.co/bTJPCpZC5h",41,6,16,en
2022-03-08 21:11:08+00:00,86141342,BREAKING: Coca-Cola announces the company is joining McDonald’s and Starbucks in suspending their operations in Russia. https://t.co/TOWGCcQZkw https://t.co/By6n8AWXjl,157,9,41,en
2022-03-08 21:12:08+00:00,86141342,"DEVELOPING: Poland says it will provide fighter jets to Ukraine, a surprise reversal of its previous stance. https://t.co/1KZ7HTrcRT",64,2,12,en
2022-03-08 21:20:08+00:00,86141342,LIVE UPDATES: https://t.co/L6Q5o1kcg1 https://t.co/qGQHhPld6g,60,5,19,en
2022-03-08 21:52:08+00:00,86141342,Analysts say a coordinated move on Russian oil by the U.S. and European allies would drastically alter supply to the critical European market—and oil traders expect it will take time for other countries to ramp up production to fill the void. https://t.co/F9JVzaQ2Pk,12,10,7,en
2022-03-08 22:14:44+00:00,86141342,The Defense Department will permanently shut down the Navy’s fuel tank facility in Hawaii that leaked petroleum into Pearl Harbor’s tap water. https://t.co/qHccfccHt8,31,4,12,en
2022-03-08 22:43:54+00:00,86141342,The World Bank says its board approved a package of loans and guarantees for Ukraine totaling $723 million. https://t.co/LOtEZnkPqT https://t.co/GbRKwQiy7r,98,4,20,en
2022-03-08 23:25:18+00:00,86141342,#WorldNewsTonight with @DavidMuir starts in FIVE minutes. RT if you're watching! https://t.co/hVnpezRwKv,59,20,37,en
2022-03-08 23:53:29+00:00,86141342,The latest iPhone SE marks the first upgrade to the bare-bones version of Apple’s most popular product in nearly two years. https://t.co/plAR4BnIf6,14,5,5,en
2022-03-09 00:24:22+00:00,86141342,"As millions of people flee Ukraine amid intensifying attacks from Russia, inside a state-run orphanage in Lviv, dozens of children remain. https://t.co/pjKEw4C9Ul",26,3,12,en
2022-03-09 00:47:06+00:00,86141342,PLANES TO UKRAINE? The Pentagon has rejected Poland’s proposal to supply Ukraine with fighter jets by sending the jets to an American airbase in Germany. @CeciliaVega has more. https://t.co/XWf5X0E4wf https://t.co/559GAkoIpc,59,28,30,en
2022-03-09 01:29:44+00:00,86141342,"As a growing number of U.S. companies pull out of Russia in response to the country’s invasion of Ukraine, @DavidMuir reflects on @DianeSawyer’s @ABCWorldNews coverage of the moment McDonald’s first opened in the country 32 years ago. https://t.co/XWf5X0E4wf https://t.co/kmffR2Up18",132,17,53,en
2022-03-09 02:40:00+00:00,86141342,"BIDEN BANS RUSSIAN OIL: The death toll is climbing amid shelling in residential areas as thousands of civilians scramble to escape Ukraine. @IanPannell reports as Pres. Biden banned all imports of Russian energy into the U.S., warned gas prices will rise. https://t.co/XWf5X0VFnN https://t.co/m5N4YqDbp0",45,5,20,en
2022-03-09 03:00:01+00:00,86141342,"Controversial legislation dubbed by critics as FL's ""Don't Say Gay"" bill is headed to the governor. It would limit what classrooms teach about sexual orientation or gender identity. @VictorOquendo reports as the LGBTQ community warns it will harm youth. https://t.co/nPpFd2GX4u https://t.co/w9U5J2gSKs",14,5,8,en
2022-03-09 03:30:00+00:00,86141342,"2 MILLION FLEE THE FIGHTING: @MarcusMoore reports from Poland as the humanitarian crisis grows at an alarming rate, with more than two million refugees now fleeing Ukraine in less than two weeks as locals lend a hand to help evacuees. https://t.co/XWf5X0E4wf https://t.co/Xh63U7jBBi",30,7,18,en
2022-03-09 04:00:00+00:00,86141342,SKYROCKETING GAS PRICES: @RebeccaJarvis has details on how long rising gas prices for Americans could last as the national average for fuel has reached an all-time high of $4.23 per gallon. https://t.co/bdo8KPGKX6 https://t.co/dCZyUfnGwB,21,8,13,en
2022-03-09 14:21:32+00:00,86141342,Pres. Biden signs an executive order on government oversight of cryptocurrency that urges the Federal Reserve to explore whether the central bank should create its own digital currency. https://t.co/fVbqWe2kmh,23,6,15,en
2022-03-09 14:43:41+00:00,86141342,South Korea’s military on Wednesday returned a North Korean boat and its seven crew members across the countries’ disputed western sea boundary a day after they drifted into waters near a South Korean border island. https://t.co/drPZDhkbQa,21,1,11,en
2022-03-09 15:03:07+00:00,86141342,"A Philadelphia police officer who fatally shot a 12-year-old boy after the boy allegedly fired into an unmarked police car and fled on foot will be fired, authorities say. https://t.co/QMifyRnVx1",16,1,5,en
2022-03-09 15:31:17+00:00,86141342,"Officials in every U.S. state and jurisdiction have now ended, or announced an end, to their indoor universal masking requirements. https://t.co/tw9Op3K3aQ",20,3,7,en
2022-03-09 16:00:36+00:00,86141342,"The first person to receive a heart transplant from a pig has died two months after the groundbreaking experiment, the Maryland hospital that performed the surgery announces. https://t.co/FJQAsdjQva",19,2,9,en
2022-03-09 16:29:34+00:00,86141342,"Scammers are impersonating law enforcement and government officials in an effort to extort money and personal information, the FBI warns. https://t.co/hZKSwe2jOT",15,6,8,en
2022-03-09 16:59:18+00:00,86141342,"Officials in every U.S. state and jurisdiction have now ended, or announced an end, to their indoor universal masking requirements. https://t.co/Qnbe4fC6QU",16,3,7,en
2022-03-09 17:05:15+00:00,86141342,"The wreck of explorer Sir Ernest Shackleton’s ship, Endurance, has been found off Antarctica. The ship sank during a 1915 expedition, leading to a remarkable story of survival for the crew. https://t.co/yNU8y04IUJ https://t.co/hIkFNDD1Zo",56,3,9,en
2022-03-09 17:06:43+00:00,86141342,"UKRAINE-RUSSIA LATEST: https://t.co/j2p1ssUfBT

-U.S. to send two Patriot anti-missile batteries to Poland
-Russia responds to Poland offering fighter jets to help Ukraine
-Over 2.15 million refugees have fled Ukraine: UNHCR https://t.co/Ldp4vpbUYC",31,2,16,en
2022-03-09 17:16:05+00:00,86141342,"LATEST: A devastating Russian airstrike has destroyed a maternity and children’s hospital in the besieged Ukrainian city of Mariupol, according to Ukrainian officials. https://t.co/MajijFL631 https://t.co/HGtxehf1sO",54,16,41,en
2022-03-09 17:30:08+00:00,86141342,Video released by Ukrainian emergency services shows buildings destroyed in the aftermath of what they said was a Russian airstrike. https://t.co/HWwxbQuTzf https://t.co/bdUoX810PZ,26,2,21,en
2022-03-09 18:00:46+00:00,86141342,The World Health Organization says the number of new coronavirus cases and deaths globally have continued to fall in the past week. https://t.co/eCrwG7XfST,18,1,6,en
2022-03-09 18:31:46+00:00,86141342,"How far Russian Pres. Vladimir Putin will go, how much longer Ukrainian forces can hold out and what exactly it would take to end the conflict are key questions in the war. https://t.co/giZWxhn6mt",15,6,10,en
2022-03-09 19:19:53+00:00,86141342,"BMW is recalling more than 917,000 older cars and SUVs in the U.S.—most for a third time—to fix a problem that can cause engine compartment fires. https://t.co/YgdtyAlIp2",11,2,7,en
2022-03-09 19:44:57+00:00,86141342,All but one House Republican who voted to impeach former Pres. Trump faces a Trump-endorsed challenger: https://t.co/EhfEPc5xSt via @FiveThirtyEight,8,1,5,en
2022-03-09 20:04:47+00:00,86141342,"BREAKING: South Korea elects Yoon Suk-yeol, of the People Power Party, as its 20th president. https://t.co/vNxXgFNod7",18,1,11,en
2022-03-09 20:17:22+00:00,86141342,"Asked if Pres. Biden “would cut red tape” for companies to drill more oil in U.S., White House press sec. Jen Psaki says, ""What red tape needs to be cut when they have the permits?""

""I don't think they need an embroidered invitation to drill."" https://t.co/NdTLrO91Rl https://t.co/DEmf6Kea60",118,17,37,en
2022-03-09 20:20:07+00:00,86141342,"A Maryland man who earlier this year became the first person to receive a heart transplant from a pig has died, according to the University of Maryland Medicine, where the transplant was performed. https://t.co/CTKKHCzl3e",12,1,8,en
2022-03-09 20:40:57+00:00,86141342,"WEATHER: Another winter storm has begun to roll in and will soon hit the Northeast with strong winds, rains and a potential blast of snow. https://t.co/usw8C1yCcA",15,2,10,en
2022-03-09 21:11:48+00:00,86141342,"Austria's government says it is suspending the country's coronavirus vaccination mandate for most adults, arguing that there’s no need to implement it at present only a week before its enforcement was due to begin. https://t.co/G55OxTNxoA",13,3,5,en
2022-03-09 21:42:38+00:00,86141342,"More than 55 tons of lettuce have been fed to starving Florida manatees as part of an experimental program to help the slow-moving marine mammals since their natural food is being destroyed by water pollution, wildlife officials say. https://t.co/Ta10rGAaUQ",46,10,20,en
2022-03-09 22:15:30+00:00,86141342,"As millions of people flee Ukraine amid intensifying attacks from Russia, inside a state-run orphanage in Lviv, dozens of children remain. https://t.co/Gbeoh8gngQ",29,6,14,en
2022-03-09 23:25:09+00:00,86141342,#WorldNewsTonight with @DavidMuir starts in FIVE minutes. RT if you're watching! https://t.co/kkvkXrVUQb,67,18,39,en
2022-03-09 23:58:12+00:00,86141342,Scientists say they have discovered the oldest known ancestor of octopuses: an approximately 330 million-year-old fossil unearthed in Montana. https://t.co/ST43C3dTA9,43,1,10,en
2022-03-10 02:31:09+00:00,86141342,"OVER 2M WAR REFUGEES: @mattgutmanABC reports from Lviv as thousands of refugees from Sumy, Ukraine arrive to the city after being under fire for two weeks and escaping through the humanitarian corridors.
https://t.co/XWf5X0E4wf https://t.co/w0BdRwuOYx",29,6,21,en
2022-03-10 02:40:00+00:00,86141342,"HORRIFYING HOSPITAL ATTACK: @IanPannell reports after a devastating Russian airstrike on a maternity and children’s hospital in Mariupol, Ukraine with Pres. Zelenskyy calling it an “atrocity” and sharing a video showing the horrific damage. https://t.co/XWf5X0E4wf https://t.co/bbi0ficFl1",105,19,55,en
2022-03-10 03:00:03+00:00,86141342,"ENDURANCE DISCOVERY: The wreck of explorer Sir Ernest Shackleton’s ship, Endurance, has been found in Antarctica. @DavidMuir has more on the historic discovery and the ship’s final moments captured on film more than a century ago. https://t.co/wRj3RW2POS https://t.co/WqttovyoMT",50,6,19,en
2022-03-10 03:08:33+00:00,86141342,"KREMLIN: U.S. DECLARING ""ECONOMIC WAR"": Russia is accusing the U.S. of an ""economic war"" against Russia – one day after President Biden's ban on Russian oil and other energy imports. @JamesAALongman reports. https://t.co/XWf5X0E4wf https://t.co/VwFTWf4VFf",45,17,30,en
2022-03-10 03:30:00+00:00,86141342,"BANK OFFERS APOLOGY: Bank of America has issued an apology after ""Black Panther"" Director Ryan Coogler was mistaken for a bank robber and detained, handcuffed at a location in Atlanta. David Muir reports. https://t.co/DpAOV1yd8A https://t.co/feuQrgFyZH",84,22,39,en
2022-03-10 04:00:01+00:00,86141342,PRICES CLIMBING SHARPLY: @RebeccaJarvis has the latest on the record-high gas prices impacting Americans as the hike comes amid inflation with prices from food to rent up a staggering 7.5% from last year. https://t.co/bdo8KPpa5y https://t.co/w25Qx9pI25,18,7,10,en
2022-03-10 14:11:32+00:00,86141342,U.S. inflation soared 7.9% over the past 12 months—the biggest spike since 1982. https://t.co/vZ0IMZW2KN,23,11,12,en
2022-03-10 14:28:44+00:00,86141342,"UKRAINE-RUSSIA LATEST: 

• Over 2.31 million refugees have fled Ukraine: UNHCR

• U.K. sanctions Chelsea FC owner, other Russian oligarchs

• Russia, Ukraine fail to reach cease-fire during talks in Turkey

https://t.co/Q9VuNXvWLO https://t.co/0af87e0po3",20,2,12,en
2022-03-10 14:47:59+00:00,86141342,"Tentative $83 million settlement reached in punitive class action lawsuit brought by victims affected by the Surfside building that partially collapsed in South Florida last June, court filings show. https://t.co/t8i9jRqR0r",18,3,13,en
2022-03-10 15:16:40+00:00,86141342,"As more than 2 million refugees from Ukraine begin to scatter throughout Europe and beyond, some are carrying valuable witness evidence to build a case for war crimes. https://t.co/De9zRaVteB",28,5,8,en
2022-03-10 15:45:39+00:00,86141342,Western sanctions are dealing a severe blow to Russia's economy. https://t.co/nZfcEli22i,27,3,9,en
2022-03-10 16:15:38+00:00,86141342,China is tackling a COVID-19 spike with selective lockdowns and other measures that appear to slightly ease its draconian “zero tolerance” strategy. https://t.co/ry7t8rM36F,5,4,3,en
2022-03-10 16:46:03+00:00,86141342,The Florida bill would limit what educators in the state can teach about sexual orientation and gender identity inside some classrooms. https://t.co/ALAr8br5vK,9,4,4,en
2022-03-10 16:52:04+00:00,86141342,JUST IN: Goldman Sachs announced that it will be shutting down its operations in Russia. https://t.co/KsFSCHgOyM,44,2,9,en
2022-03-10 17:04:07+00:00,86141342,"JUST IN:  The CDC is developing guidance that will ease the nationwide mask mandate on airplanes, buses and other mass transit next month, according to a U.S. official, but the existing face covering requirement will be extended through April 18. https://t.co/TFcJIi9Trz",9,1,6,en
2022-03-10 17:16:56+00:00,86141342,"Former ""Empire"" actor Jussie Smollett will get one last chance to publicly admit to fabricating a 2019 hate-crime attack on himself before learning whether a judge sentences him to prison. https://t.co/slTj5M86xh",23,7,6,en
2022-03-10 17:47:03+00:00,86141342,"Over 2 million have fled Ukraine, while some stayed to fight—or just survive. https://t.co/QdoixTk6Za",33,4,8,en
2022-03-10 18:15:42+00:00,86141342,"Colleges across the U.S. are pulling students from study abroad programs in Russia, ending research partnerships and cutting financial ties as part of a global wave of condemnation over the invasion of Ukraine. https://t.co/46xxaYCZ7y",37,4,15,en
2022-03-10 18:46:37+00:00,86141342,"In about one-third of U.S. states, booster rates for residents are less than the national average among nursing homes, and three states have yet to crack an average of 60% of residents boosted in each facility. https://t.co/q3FalVdont",12,4,7,en
2022-03-10 19:17:29+00:00,86141342,"Almost two years after the program made its debut, the question is what taxpayers got for the $800 billion. https://t.co/hAKsiRFhzV",12,5,8,en
2022-03-10 19:19:05+00:00,86141342,"JUST IN: Former national security adviser Michael Flynn appeared Thursday before the House committee investigating the Jan. 6 Capitol attack, sources tell @ABC News. https://t.co/YsFmcyF4OX",28,2,4,en
2022-03-10 19:48:55+00:00,86141342,"Ten South African students who fled Ukraine after Russia’s invasion of that country have arrived home Thursday, with 25 more expected over the next few days. https://t.co/3zl0CycJnU",38,1,8,en
2022-03-10 20:20:05+00:00,86141342,"The House on Wednesday approved measures to ban Russian energy products, provide billions in assistance to Ukraine and fund the government through the fall. https://t.co/NDa0y2COML",22,3,7,en
2022-03-10 20:39:19+00:00,86141342,"Ukraine’s emergency services has released video that they claim shows their personnel defusing an unexploded bomb in Chernihiv, Ukraine with the aid of a bottle of water. https://t.co/F9sl3HhYxM",92,10,32,en
2022-03-10 20:51:15+00:00,86141342,"Officials in every U.S. state and jurisdiction have now ended, or announced an end, to their indoor universal masking requirements. https://t.co/owTE0qzDJa",18,0,4,en
2022-03-10 21:14:18+00:00,86141342,United Airlines is bringing back workers who were put on unpaid leave for refusing to get vaccinated against COVID-19. https://t.co/Kc8tEeNxpw,21,5,11,en
2022-03-10 21:45:19+00:00,86141342,New sanctions threaten peace on board the International Space Station. https://t.co/BPeegvFRDc,23,5,15,en
2022-03-10 22:12:42+00:00,86141342,Twin Ukrainian boys who were born shortly after Russia began its attack in the country have been safely evacuated to Poland. https://t.co/gXnaj8JtEi,107,3,19,en
2022-03-10 22:34:57+00:00,86141342,The growth of Israel’s settler population in the occupied West Bank accelerated last year despite renewed American pressure to rein in construction. https://t.co/4p1PqTNPCh,17,5,7,en
2022-03-10 23:04:09+00:00,86141342,"A 33-year-old teacher remains in Ukraine's southeastern city, Mariupol, to care for children trapped there amid the conflict. https://t.co/fOcRDYuato",53,6,21,en
2022-03-10 23:32:54+00:00,86141342,"Sen. Ted Cruz rolled up to the Capitol in a honking semi-truck, the lead vehicle of a convoy that for the past five days has encircled the D.C. Beltway in protest of COVID-19 restrictions. https://t.co/NRfLuHRyTx",446,150,84,en
2022-03-11 00:45:00+00:00,86141342,GROWING REFUGEE CRISIS: New images show the effort to evacuate Ukraine’s most vulnerable on a special train carrying children that need constant medical care. @mattgutmanABC is in Ukraine and @marcusmoore reports from Poland with more on the crisis. https://t.co/F3Y2TAvnHm https://t.co/0WQ4jAbmam,90,8,40,en
2022-03-11 01:55:00+00:00,86141342,RUSSIA SQUEEZED BY SANCTIONS: Goldman Sachs and JP Morgan have now become the latest U.S. banks to announce winding down their Russian operations as the West slams Russia’s economy with financial sanctions. @JamesAALongman reports. https://t.co/VhsHfbuafj https://t.co/qJggi6cQir,139,9,44,en
2022-03-11 02:40:00+00:00,86141342,"RUSSIAN FORCES UNDER ATTACK: @IanPannell is in Kyiv as heavy fighting is reported on the outskirts of Ukraine’s capital, and the civilian death toll is mounting in Mariupol where local officials are digging trenches for mass graves. https://t.co/F3Y2TAdMPO https://t.co/iPc2ffIXD1",55,6,27,en
2022-03-11 03:00:03+00:00,86141342,.@DavidMuir reports on the seven-year-old Ukrainian girl uplifting those taking cover in a bomb shelter by singing a song from “Frozen.” Her family says she made it out of the underground shelter and is now with family in Poland. https://t.co/pU0IVgXV1Y,163,11,41,en
2022-03-11 03:00:48+00:00,86141342,"BREAKING: Jussie Smollett has been sentenced to 150 days in jail and 30 months of probation. A Chicago judge also ordered him to pay $120,106 in restitution to the city and a $25,000 fine. https://t.co/PI8cPCc8S9",37,5,10,en
2022-03-11 03:30:00+00:00,86141342,A 7.9% annual rate of inflation marks the highest jump in consumer price gains since 1982. The annual inflation rate does not yet account for the squeeze on energy and gas prices due to Russia’s invasion of Ukraine. @RebeccaJarvis reports. https://t.co/sSd1UbyiI6 https://t.co/NRWcqYH2kk,25,18,11,en
2022-03-11 04:00:00+00:00,86141342,WAR CRIMES INVESTIGATION: The White House is calling for a global investigation into Putin’s possible war crimes. @marykbruce reports as Vice Pres. Harris accuses the Russian government of committing “atrocities” in Ukraine. https://t.co/F3Y2TAvnHm https://t.co/Bip05FUSCM,85,15,24,en
2022-03-11 14:14:00+00:00,86141342,"Russia is doubling down on its false claims that the U.S. and Ukraine are developing chemical or biological weapons for use against invading Russian forces, bringing the accusation to the United Nations Security Council on Friday. https://t.co/h4XgsaeEje",20,7,11,en
2022-03-11 14:41:50+00:00,86141342,"Emilio Delgado, the actor and singer who for 45 years played fix-it shop owner Luis on “Sesame Street,” has died at 81. https://t.co/RoCwzpKX7A",30,5,19,en
2022-03-11 15:01:31+00:00,86141342,"For some European countries watching Russia's brutal war in Ukraine, there are fears that they could be next. https://t.co/FTeZRHNcOK",16,12,10,en
2022-03-11 15:31:15+00:00,86141342,"""Part of what has made this so exhausting is that we've thought, time and again, that the end of the pandemic was just a month or two away. But we've finally come to realize that a 'pandemic end date' just isn't coming anytime soon."" https://t.co/91DYNyFZqz",8,4,4,en
2022-03-11 16:01:37+00:00,86141342,"BREAKING: Pres. Biden announced that in conjunction with other G-7 nations and the European Union, the U.S. will move to revoke ""most favored nation"" trade status for Russia. https://t.co/50EL5LIYJi",42,8,10,en
2022-03-11 16:02:50+00:00,86141342,"""We will not let autocrats and would-be emperors dictate the direction of the world,"" Pres. Biden says, hailing democracies for ""rising to meet this moment."" https://t.co/Z5Y8sfxZRD https://t.co/TpJTsz5Bej",46,17,10,en
